model year,make,model,vehicle class,engine size (l),cylinders,transmission,fuel type,fuel consumption city (l/100 km),fuel consumption hwy (l/100 km),fuel consumption comb (l/100 km),fuel consumption comb (mpg),co2 emissions (g/km),co2 rating,smog rating
2018,BMW,X6 xDrive35i,SUV: Standard,3.0,6,AS8,Z,13.0,9.8,11.5,25,270,4,3
2018,BMW,X6 xDrive50i,SUV: Standard,4.4,8,AS8,Z,15.4,11.2,13.5,21,317,3,3
2018,BMW,X6 M,SUV: Standard,4.4,8,AS8,Z,16.6,12.1,14.6,19,341,2,3
2018,Bugatti,Chiron,Two-seater,8.0,16,AM7,Z,26.8,16.6,22.2,13,522,1,1
2018,Buick,Enclave,SUV: Standard,3.6,6,AS9,X,12.9,9.0,11.2,25,263,4,5
2018,Buick,Enclave AWD,SUV: Standard,3.6,6,AS9,X,13.8,9.4,11.8,24,277,4,5
2018,Buick,Encore,SUV: Small,1.4,4,AS6,X,9.3,7.2,8.3,34,194,6,3
2018,Buick,Encore (SIDI with Stop/Start),SUV: Small,1.4,4,AS6,X,8.6,7.1,7.9,36,185,7,3
2018,Buick,Encore AWD,SUV: Small,1.4,4,AS6,X,9.9,7.8,8.9,32,210,5,3
2018,Buick,Encore AWD (SIDI with Stop/Start),SUV: Small,1.4,4,AS6,X,9.0,7.6,8.3,34,196,6,3
2018,Buick,Envision AWD,SUV: Small,2.0,4,A6,Z,11.8,9.1,10.6,27,248,4,3
2018,Buick,Envision AWD,SUV: Small,2.5,4,A6,X,11.1,8.6,10.0,28,234,5,5
2018,Buick,Lacrosse,Mid-size,3.6,6,AS9,X,11.3,7.9,9.7,29,228,5,5
2018,Buick,Lacrosse eAssist,Mid-size,2.5,4,A6,X,9.3,6.7,8.1,35,190,6,5
2018,Buick,Lacrosse AWD,Mid-size,3.6,6,AS9,X,11.8,8.0,10.1,28,237,5,5
2018,Buick,Regal,Full-size,2.0,4,AS9,Z,10.7,7.4,9.2,31,217,5,5
2018,Buick,Regal AWD,Full-size,2.0,4,AS8,Z,11.0,8.0,9.6,29,227,5,5
2018,Buick,Regal AWD,Full-size,3.6,6,AS9,X,12.4,8.7,10.7,26,250,4,5
2018,Cadillac,ATS,Compact,2.0,4,AS8,Z,10.5,7.7,9.2,31,216,5,5
2018,Cadillac,ATS,Compact,2.0,4,M6,Z,12.0,8.2,10.3,27,240,5,5
2018,Cadillac,ATS,Compact,3.6,6,AS8,X,11.6,8.0,10.0,28,234,5,5
2018,Cadillac,ATS AWD,Compact,2.0,4,AS8,Z,10.8,7.9,9.5,30,222,5,5
2018,Cadillac,ATS AWD,Compact,3.6,6,AS8,X,12.1,8.6,10.5,27,247,4,5
2018,Cadillac,ATS-V,Compact,3.6,6,AS8,Z,13.9,9.4,11.9,24,291,3,3
2018,Cadillac,ATS-V,Compact,3.6,6,M6,Z,14.4,10.4,12.6,22,295,3,3
2018,Cadillac,CT6,Full-size,2.0,4,AS8,Z,11.0,7.8,9.5,30,224,5,5
2018,Cadillac,CT6 AWD,Full-size,3.0,6,AS8,Z,13.0,9.1,11.2,25,263,4,3
2018,Cadillac,CT6 AWD,Full-size,3.6,6,AS8,X,13.0,8.9,11.1,25,261,4,5
2018,Cadillac,CTS,Mid-size,2.0,4,AS8,Z,11.0,7.8,9.5,30,224,5,5
2018,Cadillac,CTS,Mid-size,3.6,6,AS8,X,11.6,8.0,10.0,28,234,5,5
2018,Cadillac,CTS AWD,Mid-size,2.0,4,AS8,Z,11.2,8.2,9.8,29,229,5,5
2018,Cadillac,CTS AWD,Mid-size,3.6,6,AS8,X,12.1,8.6,10.5,27,247,4,5
2018,Cadillac,CTS Vsport,Mid-size,3.6,6,AS8,Z,15.0,9.9,12.7,22,311,3,3
2018,Cadillac,CTS-V,Mid-size,6.2,8,AS8,Z,16.5,11.1,14.0,20,329,3,1
2018,Cadillac,Escalade 4WD,SUV: Standard,6.2,8,A10,Z,16.6,10.9,14.0,20,329,3,3
2018,Cadillac,XT5,SUV: Small,3.6,6,AS8,X,12.1,8.9,10.6,27,250,4,5
2018,Cadillac,XT5 AWD,SUV: Small,3.6,6,AS8,X,12.8,9.3,11.2,25,263,4,5
2018,Cadillac,XTS,Full-size,3.6,6,AS6,X,13.2,8.5,11.1,25,260,4,5
2018,Cadillac,XTS AWD,Full-size,3.6,6,AS6,X,13.7,9.0,11.6,24,272,4,5
2018,Cadillac,XTS Vsport AWD,Full-size,3.6,6,AS6,Z,15.0,10.2,12.8,22,302,3,3
2018,Chevrolet,Camaro,Subcompact,2.0,4,AS8,Z,10.8,7.6,9.4,30,220,5,5
2018,Chevrolet,Camaro,Subcompact,2.0,4,M6,Z,11.9,7.9,10.1,28,235,5,5
2018,Chevrolet,Camaro,Subcompact,3.6,6,AS8,X,12.3,8.2,10.4,27,246,5,5
2018,Chevrolet,Camaro,Subcompact,3.6,6,M6,X,14.4,8.4,11.7,24,274,4,5
2018,Chevrolet,Camaro SS,Subcompact,6.2,8,AS8,Z,14.2,8.7,11.7,24,273,4,1
2018,Chevrolet,Camaro SS,Subcompact,6.2,8,M6,Z,14.3,9.4,12.1,23,284,3,1
2018,Chevrolet,Camaro ZL1,Subcompact,6.2,8,AS10,Z,18.8,11.3,15.4,18,361,2,1
2018,Chevrolet,Camaro ZL1,Subcompact,6.2,8,M6,Z,17.1,12.0,14.8,19,348,2,1
2018,Chevrolet,City Express,Special purpose vehicle,2.0,4,AV,X,9.8,8.8,9.3,30,218,5,3
2018,Chevrolet,Colorado,Pickup truck: Small,2.5,4,A6,X,12.1,9.2,10.8,26,253,4,5
2018,Chevrolet,Colorado,Pickup truck: Small,2.5,4,M6,X,11.9,9.2,10.7,26,251,4,5
2018,Chevrolet,Colorado,Pickup truck: Small,2.8,4,A6,D,10.8,8.0,9.6,29,257,4,3
2018,Chevrolet,Colorado,Pickup truck: Small,3.6,6,A8,X,13.4,9.6,11.7,24,274,4,5
2018,Chevrolet,Colorado 4WD,Pickup truck: Small,2.5,4,A6,X,12.6,9.8,11.3,25,266,4,5
2018,Chevrolet,Colorado 4WD,Pickup truck: Small,2.8,4,A6,D,12.1,8.3,10.4,27,279,4,3
2018,Chevrolet,Colorado 4WD,Pickup truck: Small,3.6,6,A8,X,14.1,10.0,12.2,23,288,3,5
2018,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2.8,4,A6,D,12.5,10.7,11.7,24,315,3,3
2018,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3.6,6,A8,X,15.0,13.0,14.1,20,331,3,5
2018,Chevrolet,Corvette,Two-seater,6.2,8,AS8,Z,15.5,9.2,12.7,22,297,3,1
2018,Chevrolet,Corvette,Two-seater,6.2,8,M7,Z,14.2,9.0,11.9,24,278,4,1
2018,Chevrolet,Corvette Z06,Two-seater,6.2,8,AS8,Z,17.6,10.3,14.3,20,336,2,1
2018,Chevrolet,Corvette Z06,Two-seater,6.2,8,M7,Z,15.6,10.6,13.4,21,312,3,1
2018,Chevrolet,Cruze,Compact,1.4,4,AS6,X,8.0,5.9,7.1,40,166,8,6
2018,Chevrolet,Cruze,Compact,1.4,4,M6,X,8.6,5.8,7.4,38,172,7,6
2018,Chevrolet,Cruze Premier,Compact,1.4,4,AS6,X,8.1,6.0,7.2,39,169,8,6
2018,Chevrolet,Cruze Diesel,Compact,1.6,4,A9,D,7.7,5.0,6.5,43,175,7,3
2018,Chevrolet,Cruze Diesel,Compact,1.6,4,M6,D,7.8,4.6,6.3,45,170,7,3
2018,Chevrolet,Cruze Hatchback,Mid-size,1.4,4,AS6,X,8.1,6.2,7.3,39,172,7,6
2018,Chevrolet,Cruze Hatchback,Mid-size,1.4,4,M6,X,8.6,6.2,7.5,38,175,7,6
2018,Chevrolet,Cruze Hatchback Premier,Mid-size,1.4,4,AS6,X,8.4,6.4,7.5,38,176,7,6
2018,Chevrolet,Cruze Hatchback Diesel,Mid-size,1.6,4,A9,D,7.8,5.2,6.6,43,178,7,3
2018,Chevrolet,Cruze Hatchback Diesel,Mid-size,1.6,4,M6,D,8.1,4.9,6.7,42,180,7,3
2018,Chevrolet,Equinox,SUV: Small,1.5,4,A6,X,9.2,7.3,8.3,34,195,6,5
2018,Chevrolet,Equinox,SUV: Small,1.6,4,A6,D,8.5,6.0,7.4,38,198,6,3
2018,Chevrolet,Equinox AWD,SUV: Small,1.5,4,A6,X,9.8,7.9,8.9,32,209,5,5
2018,Chevrolet,Equinox AWD,SUV: Small,1.6,4,A6,D,8.5,6.1,7.4,38,198,6,3
2018,Chevrolet,Equinox AWD,SUV: Small,2.0,4,A9,Z,10.9,8.3,9.7,29,228,5,5
2018,Chevrolet,Impala,Full-size,2.5,4,AS6,X,10.9,7.9,9.5,30,224,5,3
2018,Chevrolet,Impala FFV,Full-size,3.6,6,AS6,X,12.7,8.5,10.8,26,254,4,5
2018,Chevrolet,Impala FFV,Full-size,3.6,6,AS6,E,17.2,11.6,14.6,19,245,5,5
2018,Chevrolet,Malibu,Mid-size,1.5,4,A6,X,8.8,6.5,7.8,36,181,7,6
2018,Chevrolet,Malibu,Mid-size,2.0,4,A9,Z,10.5,7.4,9.1,31,213,5,5
2018,Chevrolet,Malibu Hybrid,Mid-size,1.8,4,AV,X,4.8,5.5,5.1,55,121,10,3
2018,Chevrolet,Silverado FFV,Pickup truck: Standard,4.3,6,A6,X,13.4,10.0,11.8,24,278,4,5
2018,Chevrolet,Silverado FFV,Pickup truck: Standard,4.3,6,A6,E,19.3,14.4,17.1,17,284,3,5
2018,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A6,X,14.6,10.3,12.7,22,298,3,3
2018,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A6,X,14.6,10.3,12.7,22,298,3,3
2018,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A6,E,19.7,13.9,17.1,17,283,4,3
2018,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A8,X,14.9,10.9,13.1,22,307,3,3
2018,Chevrolet,Silverado eAssist,Pickup truck: Standard,5.3,8,A8,X,13.4,10.0,11.8,24,278,4,3
2018,Chevrolet,Silverado,Pickup truck: Standard,6.2,8,A8,Z,15.9,11.2,13.8,20,324,3,3
2018,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,4.3,6,A6,X,14.1,10.6,12.5,23,294,3,5
2018,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,4.3,6,A6,E,20.2,15.2,18.0,16,296,3,5
2018,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A6,X,15.0,10.7,13.1,22,307,3,3
2018,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A6,X,15.0,10.7,13.1,22,307,3,3
2018,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A6,E,21.0,15.0,18.3,15,309,3,3
2018,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A8,X,15.6,11.6,13.8,20,324,3,3
2018,Chevrolet,Silverado eAssist 4WD,Pickup truck: Standard,5.3,8,A8,X,14.4,11.2,13.0,22,304,3,3
2018,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A8,Z,16.0,11.7,14.1,20,331,3,3
2018,Chevrolet,Sonic,Compact,1.4,4,AS6,X,8.8,6.6,7.8,36,184,7,3
2018,Chevrolet,Sonic,Compact,1.4,4,M6,X,8.4,6.3,7.4,38,174,7,3
2018,Chevrolet,Sonic,Compact,1.8,4,AS6,X,9.3,7.0,8.3,34,193,6,5
2018,Chevrolet,Sonic,Compact,1.8,4,M5,X,9.2,6.8,8.1,35,190,6,5
2018,Chevrolet,Sonic 5,Station wagon: Small,1.4,4,AS6,X,8.8,6.6,7.8,36,184,7,3
2018,Chevrolet,Sonic 5,Station wagon: Small,1.4,4,M6,X,8.4,6.3,7.4,38,174,7,3
2018,Chevrolet,Sonic 5,Station wagon: Small,1.8,4,AS6,X,9.3,7.0,8.3,34,193,6,5
2018,Chevrolet,Sonic 5,Station wagon: Small,1.8,4,M5,X,9.2,6.8,8.1,35,190,6,5
2018,Chevrolet,Spark,Subcompact,1.4,4,AV,X,7.8,6.2,7.1,40,167,8,5
2018,Chevrolet,Spark,Subcompact,1.4,4,M5,X,8.0,6.0,7.1,40,166,8,5
2018,Chevrolet,Suburban,SUV: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3,3
2018,Chevrolet,Suburban FFV,SUV: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3,3
2018,Chevrolet,Suburban FFV,SUV: Standard,5.3,8,A6,E,19.8,13.9,17.2,16,285,3,3
2018,Chevrolet,Suburban 4WD,SUV: Standard,5.3,8,A6,X,15.3,10.9,13.3,21,313,3,3
2018,Chevrolet,Suburban 4WD FFV,SUV: Standard,5.3,8,A6,X,15.3,10.9,13.3,21,312,3,3
2018,Chevrolet,Suburban 4WD FFV,SUV: Standard,5.3,8,A6,E,22.3,15.7,19.3,15,321,3,3
2018,Chevrolet,Tahoe,SUV: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3,3
2018,Chevrolet,Tahoe FFV,SUV: Standard,5.3,8,A6,X,15.1,10.4,13.0,22,305,3,3
2018,Chevrolet,Tahoe FFV,SUV: Standard,5.3,8,A6,E,19.8,13.9,17.2,16,285,3,3
2018,Chevrolet,Tahoe 4WD,SUV: Standard,5.3,8,A6,X,15.2,10.8,13.2,21,310,3,3
2018,Chevrolet,Tahoe 4WD FFV,SUV: Standard,5.3,8,A6,X,15.2,10.8,13.2,21,310,3,3
2018,Chevrolet,Tahoe 4WD FFV,SUV: Standard,5.3,8,A6,E,20.8,14.5,18.0,16,299,3,3
2018,Chevrolet,Tahoe 4WD,SUV: Standard,6.2,8,A10,Z,16.4,10.7,13.8,20,325,3,3
2018,Chevrolet,Traverse,SUV: Standard,2.0,4,A9,Z,11.7,9.0,10.5,27,246,4,5
2018,Chevrolet,Traverse,SUV: Standard,3.6,6,AS9,X,12.9,8.7,11.0,26,258,4,5
2018,Chevrolet,Traverse AWD,SUV: Standard,3.6,6,AS9,X,13.7,9.4,11.8,24,276,4,5
2018,Chevrolet,Trax,SUV: Small,1.4,4,AS6,X,9.3,7.2,8.3,34,194,6,3
2018,Chevrolet,Trax,SUV: Small,1.4,4,M6,X,9.2,7.1,8.2,34,194,6,3
2018,Chevrolet,Trax 4WD,SUV: Small,1.4,4,AS6,X,9.9,7.8,8.9,32,210,5,3
2018,Chrysler,300,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27,242,5,3
2018,Chrysler,300 FFV,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27,242,5,3
2018,Chrysler,300 FFV,Full-size,3.6,6,A8,E,17.1,10.6,14.2,20,234,5,3
2018,Chrysler,300,Full-size,5.7,8,A8,X,14.7,9.4,12.3,23,289,3,3
2018,Chrysler,300 AWD,Full-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4,3
2018,Chrysler,300 AWD FFV,Full-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4,3
2018,Chrysler,300 AWD FFV,Full-size,3.6,6,A8,E,17.6,12.0,15.0,19,248,4,3
2018,Chrysler,Pacifica,Minivan,3.6,6,A9,X,12.9,8.4,10.9,26,259,4,3
2018,Chrysler,Pacifica (Stop-Start),Minivan,3.6,6,A9,X,12.4,8.4,10.6,27,249,4,3
2018,Dodge,Challenger,Mid-size,3.6,6,A8,X,12.4,7.8,10.3,27,242,5,3
2018,Dodge,Challenger (MDS),Mid-size,5.7,8,A8,X,14.7,9.4,12.3,23,289,3,3
2018,Dodge,Challenger,Mid-size,5.7,8,M6,Z,15.6,10.1,13.1,22,307,3,1
2018,Dodge,Challenger (MDS),Mid-size,6.4,8,A8,Z,15.6,9.6,12.9,22,302,3,1
2018,Dodge,Challenger,Mid-size,6.4,8,M6,Z,16.7,10.4,13.9,20,325,3,1
2018,Dodge,Challenger GT AWD,Mid-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4,3
2018,Dodge,Challenger GT AWD FFV,Mid-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4,3
2018,Dodge,Challenger GT AWD FFV,Mid-size,3.6,6,A8,E,17.6,12.0,15.0,19,248,4,3
2018,Dodge,Challenger SRT,Mid-size,6.4,8,M6,Z,16.7,10.4,13.9,20,325,3,1
2018,Dodge,Challenger SRT (MDS),Mid-size,6.4,8,A8,Z,15.6,9.6,12.9,22,302,3,1
2018,Dodge,Challenger SRT Demon,Mid-size,6.2,8,A8,Z,17.6,10.7,14.5,19,339,2,1
2018,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8,A8,Z,17.6,10.7,14.5,19,339,2,1
2018,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8,M6,Z,18.1,11.4,15.1,19,352,2,1
2018,Dodge,Charger,Full-size,3.6,6,A5,X,13.7,9.0,11.6,24,271,4,3
2018,Dodge,Charger FFV,Full-size,3.6,6,A5,X,13.7,9.0,11.6,24,271,4,3
2018,Dodge,Charger FFV,Full-size,3.6,6,A5,E,18.9,12.7,16.1,18,268,4,3
2018,Dodge,Charger,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27,242,5,3
2018,Dodge,Charger FFV,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27,242,5,3
2018,Dodge,Charger FFV,Full-size,3.6,6,A8,E,17.1,10.6,14.2,20,234,5,3
2018,Dodge,Charger (MDS),Full-size,5.7,8,A5,X,15.6,9.7,12.9,22,302,3,3
2018,Dodge,Charger (MDS),Full-size,5.7,8,A8,X,14.7,9.4,12.3,23,289,3,3
2018,Dodge,Charger (MDS),Full-size,6.4,8,A8,Z,15.6,9.6,12.9,22,302,3,1
2018,Dodge,Charger AWD,Full-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4,3
2018,Dodge,Charger AWD FFV,Full-size,3.6,6,A8,X,12.8,8.7,11.0,26,258,4,3
2018,Dodge,Charger AWD FFV,Full-size,3.6,6,A8,E,17.6,12.0,15.0,19,248,4,3
2018,Dodge,Charger AWD (MDS),Full-size,5.7,8,A5,X,16.0,10.1,13.3,21,312,3,3
2018,Dodge,Charger SRT (MDS),Full-size,6.4,8,A8,Z,15.6,9.6,12.9,22,302,3,1
2018,Dodge,Charger SRT Hellcat,Full-size,6.2,8,A8,Z,17.6,10.7,14.5,19,339,2,1
2018,Dodge,Durango AWD,SUV: Standard,3.6,6,A8,X,12.7,9.6,11.3,25,265,4,5
2018,Dodge,Durango AWD,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,3
2018,Dodge,Durango AWD SRT,SUV: Standard,6.4,8,A8,Z,18.3,12.2,15.6,18,363,2,1
2018,Dodge,Grand Caravan FFV,Minivan,3.6,6,A6,X,13.7,9.4,11.8,24,276,4,3
2018,Dodge,Grand Caravan FFV,Minivan,3.6,6,A6,E,19.4,13.3,16.7,17,274,4,3
2018,Dodge,Journey,SUV: Small,2.4,4,A4,X,12.7,9.2,11.1,25,261,4,3
2018,Dodge,Journey FFV,SUV: Small,3.6,6,A6,X,14.2,9.5,12.1,23,284,4,3
2018,Dodge,Journey FFV,SUV: Small,3.6,6,A6,E,19.1,13.2,16.4,17,274,4,3
2018,Dodge,Journey AWD,SUV: Small,3.6,6,A6,X,14.5,10.0,12.4,23,292,3,3
2018,FIAT,124 Spider,Two-seater,1.4,4,A6,X,9.3,6.5,8.0,35,187,6,3
2018,FIAT,124 Spider,Two-seater,1.4,4,M6,X,9.0,6.7,7.9,36,185,7,3
2018,FIAT,500,Minicompact,1.4,4,A6,X,9.7,7.4,8.7,32,202,6,3
2018,FIAT,500,Minicompact,1.4,4,M5,X,8.4,7.0,7.8,36,182,7,3
2018,FIAT,500 Abarth,Minicompact,1.4,4,A6,X,9.7,7.4,8.7,32,202,6,3
2018,FIAT,500 Abarth,Minicompact,1.4,4,M5,X,8.4,7.0,7.8,36,182,7,3
2018,FIAT,500L,Station wagon: Small,1.4,4,A6,X,10.7,7.9,9.4,30,221,5,3
2018,FIAT,500X,SUV: Small,1.4,4,M6,X,9.5,7.1,8.4,34,197,6,3
2018,FIAT,500X,SUV: Small,2.4,4,A9,X,10.7,7.8,9.4,30,220,5,7
2018,FIAT,500X AWD,SUV: Small,2.4,4,A9,X,11.0,8.0,9.7,29,226,5,7
2018,Ford,C-MAX Hybrid,Full-size,2.0,4,AV,X,5.7,6.2,5.9,48,138,9,7
2018,Ford,EcoSport,SUV: Small,1.0,3,AS6,X,8.6,8.1,8.4,34,195,6,3
2018,Ford,EcoSport AWD,SUV: Small,2.0,4,AS6,X,10.2,8.0,9.3,30,217,5,5
2018,Ford,Edge,SUV: Small,2.0,4,AS6,X,11.5,8.0,9.9,29,233,5,5
2018,Ford,Edge (Start/Stop),SUV: Small,2.0,4,AS6,X,11.3,8.0,9.9,29,231,5,5
2018,Ford,Edge,SUV: Small,3.5,6,AS6,X,13.5,9.1,11.5,25,270,4,3
2018,Ford,Edge AWD,SUV: Small,2.0,4,AS6,X,11.9,8.7,10.5,27,246,5,5
2018,Ford,Edge AWD,SUV: Small,2.7,6,AS6,X,13.8,9.8,12.0,24,282,4,5
2018,Ford,Edge AWD,SUV: Small,3.5,6,AS6,X,14.2,10.2,12.4,23,291,3,3
2018,Ford,Escape,SUV: Small,1.5,4,AS6,X,10.2,7.8,9.1,31,214,5,3
2018,Ford,Escape FFV,SUV: Small,2.5,4,AS6,X,11.1,8.1,9.7,29,229,5,3
2018,Ford,Escape FFV,SUV: Small,2.5,4,AS6,E,15.2,10.9,13.3,21,219,5,3
2018,Ford,Escape AWD,SUV: Small,1.5,4,AS6,X,10.7,8.3,9.6,29,226,5,3
2018,Ford,Escape AWD,SUV: Small,2.0,4,AS6,X,11.5,8.8,10.3,27,241,5,5
2018,Ford,Expedition 4X4,SUV: Standard,3.5,6,AS10,X,13.8,10.7,12.4,23,291,3,5
2018,Ford,Expedition MAX 4X4,SUV: Standard,3.5,6,AS10,X,14.9,11.2,13.2,21,311,3,5
2018,Ford,Explorer,SUV: Standard,2.3,4,AS6,X,12.6,8.6,10.8,26,254,4,3
2018,Ford,Explorer FFV,SUV: Standard,3.5,6,AS6,X,13.9,9.8,12.1,23,283,4,3
2018,Ford,Explorer FFV,SUV: Standard,3.5,6,AS6,E,18.7,13.0,16.2,17,269,4,3
2018,Ford,Explorer AWD,SUV: Standard,2.3,4,AS6,X,13.1,9.2,11.4,25,267,4,3
2018,Ford,Explorer AWD,SUV: Standard,3.5,6,AS6,X,14.8,10.7,13.0,22,305,3,3
2018,Ford,Explorer FFV AWD,SUV: Standard,3.5,6,AS6,X,14.5,10.6,12.7,22,299,3,3
2018,Ford,Explorer FFV AWD,SUV: Standard,3.5,6,AS6,E,19.7,14.3,17.3,16,288,3,3
2018,Ford,F-150,Pickup truck: Standard,2.7,6,AS10,X,11.9,9.0,10.6,27,249,4,5
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,2.7,6,AS10,X,12.0,9.4,10.8,26,253,4,5
2018,Ford,F-150 (Payload Pkg),Pickup truck: Standard,2.7,6,AS10,X,12.3,9.4,11.0,26,258,4,5
2018,Ford,F-150,Pickup truck: Standard,3.0,6,AS10,D,10.8,8.0,9.5,30,256,4,1
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3.0,6,AS10,D,10.8,8.4,9.7,29,260,4,1
2018,Ford,F-150,Pickup truck: Standard,3.3,6,AS6,X,12.3,9.4,11.0,26,259,4,5
2018,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS6,X,12.3,9.3,10.9,26,257,4,5
2018,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS6,E,16.8,12.7,14.9,19,248,4,5
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,X,12.4,9.8,11.2,25,263,4,5
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,X,12.4,9.8,11.2,25,263,4,5
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,E,16.8,12.7,14.9,19,248,4,5
2018,Ford,F-150,Pickup truck: Standard,3.5,6,AS10,X,13.6,10.1,12.0,24,282,4,5
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3.5,6,AS10,X,13.6,10.7,12.3,23,288,3,5
2018,Ford,F-150 (Payload Pkg),Pickup truck: Standard,3.5,6,AS10,X,13.7,11.2,12.5,23,293,3,5
2018,Ford,F-150,Pickup truck: Standard,5.0,8,AS10,X,14.1,10.4,12.4,23,292,3,3
2018,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS10,X,13.9,10.2,12.2,23,286,3,3
2018,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS10,E,20.2,14.0,17.4,16,288,3,3
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,5.0,8,AS10,X,14.7,11.2,13.1,22,308,3,3
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,5.0,8,AS10,X,14.7,11.2,13.1,22,307,3,3
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,5.0,8,AS10,E,20.2,14.0,17.4,16,288,3,3
2018,Ford,F-150 (Payload Pkg),Pickup truck: Standard,5.0,8,AS10,X,14.7,11.8,13.8,20,324,3,3
2018,Ford,F-150 FFV (Payload Pkg),Pickup truck: Standard,5.0,8,AS10,X,14.7,11.8,13.8,20,323,3,3
2018,Ford,F-150 FFV (Payload Pkg),Pickup truck: Standard,5.0,8,AS10,E,20.3,14.0,17.4,16,288,3,3
2018,Ford,F-150 4X4,Pickup truck: Standard,2.7,6,AS10,X,12.6,9.8,11.3,25,265,4,5
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,2.7,6,AS10,X,13.1,10.2,11.8,24,277,4,5
2018,Ford,F-150 4X4 (Payload Pkg),Pickup truck: Standard,2.7,6,AS10,X,13.1,9.8,11.6,24,272,4,5
2018,Ford,F-150 4X4,Pickup truck: Standard,3.0,6,AS10,D,11.8,9.3,10.7,26,288,3,1
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,3.0,6,AS10,D,11.8,9.3,10.7,26,288,3,1
2018,Ford,F-150 4X4 XL/XLT,Pickup truck: Standard,3.0,6,AS10,D,11.2,8.4,9.9,29,266,4,1
2018,Ford,F-150 4X4,Pickup truck: Standard,3.3,6,AS6,X,13.0,10.3,11.8,24,277,4,5
2018,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6,AS6,X,12.9,10.2,11.7,24,273,4,5
2018,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6,AS6,E,17.6,13.7,15.8,18,263,4,5
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,X,13.8,10.7,12.4,23,291,3,5
2018,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,X,13.8,10.7,12.4,23,291,3,5
2018,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,3.3,6,AS6,E,17.5,13.7,15.8,18,262,4,5
2018,Ford,F-150 4X4,Pickup truck: Standard,3.5,6,AS10,X,14.3,10.5,12.6,22,295,3,5
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,3.5,6,AS10,X,14.4,10.6,12.7,22,297,3,5
2018,Ford,F-150 4X4 (Payload Pkg),Pickup truck: Standard,3.5,6,AS10,X,14.5,11.2,13.0,22,305,3,5
2018,Ford,F-150 4X4,Pickup truck: Standard,5.0,8,AS10,X,14.6,10.9,13.0,22,304,3,3
2018,Ford,F-150 FFV 4X4,Pickup truck: Standard,5.0,8,AS10,X,15.1,11.0,13.3,21,311,3,3
